Account_Name,Account_ccrz_E_AccountGroupZZc,CreatedDate,Id,IsDeleted,LastActivityDate,LastModifiedDate,LastReferencedDate,LastViewedDate,Name,SystemModstamp,ccrz_AccountZZc,ccrz_AdjustmentAmountZZc,ccrz_AdjustmentReasonZZc,ccrz_BuyerCompanyNameZZc,ccrz_BuyerEmailZZc,ccrz_BuyerFirstNameZZc,ccrz_BuyerLastNameZZc,ccrz_BuyerMobilePhoneZZc,ccrz_BuyerPhoneZZc,ccrz_CCEmailAddressZZc,ccrz_ContactZZc,ccrz_ContractIdZZc,ccrz_CurrencyISOCodeZZc,ccrz_EffectiveAccountIDZZc,ccrz_EncryptedIdZZc,ccrz_ExtCarrierZZc,ccrz_ExtShipTrackNoZZc,ccrz_IsAnonymousZZc,ccrz_NameZZc,ccrz_NoteZZc,ccrz_OrderDateZZc,ccrz_OrderIdZZc,ccrz_OrderNameZZc,ccrz_OrderNumberZZc,ccrz_OrderStatusZZc,ccrz_PONumberZZc,ccrz_PaymentMethodZZc,ccrz_RequestDateZZc,ccrz_ShipAmountZZc,ccrz_ShipCompleteZZc,ccrz_ShipDiscountAmountZZc,ccrz_ShipMethodZZc,ccrz_ShipStructureZZc,ccrz_SkipTaxZZc,ccrz_SplitProcessedZZc,ccrz_StorefrontZZc,ccrz_SubtotalAmountZZc,ccrz_TaxAmountZZc,ccrz_TaxExemptFlagZZc,ccrz_TaxSubTotalAmountZZc,ccrz_TotalAmountZZc,ccrz_TotalDiscountZZc,ccrz_TotalSurchargeZZc,ccrz_VerifyExemptionFlagZZc
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZCQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000569,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,fbe11762-a733-469e-a3cd-ae0edbddefe1,,,false,Order-0053A00000Eb13QQAR-015,,2018-10-20,,O-0000000569,1000569,Shipped,,,,,false,,,,false,false,AlpinePartner,34715.25,,false,34715.25,34715.25,,,false
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZDQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000570,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,63f4c0bf-ca47-41ee-91b0-95b510644279,,,false,Order-0053A00000Eb13QQAR-016,,2018-11-19,,O-0000000570,1000570,Shipped,,,,,false,,,,false,false,AlpinePartner,37492.47,,false,37492.47,37492.47,,,false
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZEQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000571,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,206f9dbb-672f-4633-a2a2-8963c8fdcdd0,,,false,Order-0053A00000Eb13QQAR-017,,2018-12-19,,O-0000000571,1000571,Shipped,,,,,false,,,,false,false,AlpinePartner,31938.03,,false,31938.03,31938.03,,,false
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZFQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000572,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,1e65ff93-231e-4b35-a0b0-82b291187e98,,,false,Order-0053A00000Eb13QQAR-018,,2019-01-18,,O-0000000572,1000572,Shipped,,,,,false,,,,false,false,AlpinePartner,37492.47,,false,37492.47,37492.47,,,false
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZGQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000573,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,0d45bbd5-e9ba-4ca5-ae00-b696d6220be9,,,false,Order-0053A00000Eb13QQAR-019,,2019-02-17,,O-0000000573,1000573,Shipped,,,,,false,,,,false,false,AlpinePartner,40269.69,,false,40269.69,40269.69,,,false
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZHQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000574,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,c79e180b-bae8-4267-b9f2-1a757cc3d0ef,,,false,Order-0053A00000Eb13QQAR-020,,2019-03-19,,O-0000000574,1000574,Shipped,,,,,false,,,,false,false,AlpinePartner,40269.69,,false,40269.69,40269.69,,,false
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZIQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000575,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,7ce8d3ba-fbdb-4af4-a83b-8bff871c3843,,,false,Order-0053A00000Eb13QQAR-021,,2019-04-18,,O-0000000575,1000575,Shipped,,,,,false,,,,false,false,AlpinePartner,38881.08,,false,38881.08,38881.08,,,false
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZJQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000576,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,7313aa75-f6fa-42f9-86b1-c64320d7ebf2,,,false,Order-0053A00000Eb13QQAR-022,,2019-05-18,,O-0000000576,1000576,Shipped,,,,,false,,,,false,false,AlpinePartner,47212.74,,false,47212.74,47212.74,,,false
Alpine Nutrition Outlet (Hayward),a7H3A00001p0Ma7UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZKQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000577,2020-04-14T14:25:48.000Z,0013A00001gycIPQAY,,,,stimacrasheeda@alpineoutlet.com,Rasheeda,Stimac,,(510)555-1212,,0033A00002XjFJUQA3,,USD,,e3dd370a-3b8c-418f-b566-6d5d4872710d,,,false,Order-0053A00000Eb13QQAR-023,,2019-06-17,,O-0000000577,1000577,Shipped,,,,,false,,,,false,false,AlpinePartner,43046.91,,false,43046.91,43046.91,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZLQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000578,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,efe1fa33-6672-4b23-a812-6a6b274c84eb,,,false,Order-0053A00000Eb144QAB-000,,2017-07-27,,O-0000000578,1000578,Shipped,,,,,false,,,,false,false,AlpinePartner,5494.5,,false,5494.5,5494.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZMQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000579,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,a2135b32-4d2f-4c91-b7ad-bf9f7ff8a11a,,,false,Order-0053A00000Eb144QAB-001,,2017-08-26,,O-0000000579,1000579,Shipped,,,,,false,,,,false,false,AlpinePartner,5994,,false,5994,5994,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZNQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000580,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,96e1a381-ec82-4b0e-9d13-c4a5a557cc58,,,false,Order-0053A00000Eb144QAB-002,,2017-09-25,,O-0000000580,1000580,Shipped,,,,,false,,,,false,false,AlpinePartner,5494.5,,false,5494.5,5494.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZOQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000581,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,e311f18b-b717-4684-8182-f9f050445488,,,false,Order-0053A00000Eb144QAB-003,,2017-10-25,,O-0000000581,1000581,Shipped,,,,,false,,,,false,false,AlpinePartner,5994,,false,5994,5994,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZPQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000582,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,70ff7436-b560-4135-a84c-12ed488ac869,,,false,Order-0053A00000Eb144QAB-004,,2017-11-24,,O-0000000582,1000582,Shipped,,,,,false,,,,false,false,AlpinePartner,7492.5,,false,7492.5,7492.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZQQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000583,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,3de8487a-c53e-4a57-9ebd-ac7b3ebe9037,,,false,Order-0053A00000Eb144QAB-005,,2017-12-24,,O-0000000583,1000583,Shipped,,,,,false,,,,false,false,AlpinePartner,7492.5,,false,7492.5,7492.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZRQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000584,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,76cd7b98-894a-4a49-8503-32a8ea51ee4c,,,false,Order-0053A00000Eb144QAB-006,,2018-01-23,,O-0000000584,1000584,Shipped,,,,,false,,,,false,false,AlpinePartner,7992,,false,7992,7992,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZSQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000585,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,c5a41a41-3bb1-412e-b877-1c6f844ce328,,,false,Order-0053A00000Eb144QAB-007,,2018-02-22,,O-0000000585,1000585,Shipped,,,,,false,,,,false,false,AlpinePartner,8991,,false,8991,8991,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZTQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000586,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,ab3586ff-5238-48d3-b4cd-6b077c7ce6c9,,,false,Order-0053A00000Eb144QAB-008,,2018-03-24,,O-0000000586,1000586,Shipped,,,,,false,,,,false,false,AlpinePartner,8491.5,,false,8491.5,8491.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZUQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000587,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,d77c5eba-85e4-4262-90ae-0551c671ef8e,,,false,Order-0053A00000Eb144QAB-009,,2018-04-23,,O-0000000587,1000587,Shipped,,,,,false,,,,false,false,AlpinePartner,10489.5,,false,10489.5,10489.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZVQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000588,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,7c212d87-f2a8-4717-b43f-f0c695a05d0c,,,false,Order-0053A00000Eb144QAB-010,,2018-05-23,,O-0000000588,1000588,Shipped,,,,,false,,,,false,false,AlpinePartner,9490.5,,false,9490.5,9490.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZWQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000589,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,0f5258e4-0b13-4b18-b071-4fe7f94fb0f6,,,false,Order-0053A00000Eb144QAB-011,,2018-06-22,,O-0000000589,1000589,Shipped,,,,,false,,,,false,false,AlpinePartner,10489.5,,false,10489.5,10489.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZXQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000590,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,49c68912-0292-4653-a10c-b0a140df90fe,,,false,Order-0053A00000Eb144QAB-012,,2018-07-22,,O-0000000590,1000590,Shipped,,,,,false,,,,false,false,AlpinePartner,11488.5,,false,11488.5,11488.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZYQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000591,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,c181c400-f47a-470d-8c41-2b1666f86e5d,,,false,Order-0053A00000Eb144QAB-013,,2018-08-21,,O-0000000591,1000591,Shipped,,,,,false,,,,false,false,AlpinePartner,10989,,false,10989,10989,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZZQA2,false,,2020-04-14T14:25:48.000Z,,,O-0000000592,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,26c3714d-edc1-4958-a05c-75664b390873,,,false,Order-0053A00000Eb144QAB-014,,2018-09-20,,O-0000000592,1000592,Shipped,,,,,false,,,,false,false,AlpinePartner,10989,,false,10989,10989,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZaQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000593,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,1ea9a887-9308-45e9-a404-d521ba4f2ac7,,,false,Order-0053A00000Eb144QAB-015,,2018-10-20,,O-0000000593,1000593,Shipped,,,,,false,,,,false,false,AlpinePartner,12487.5,,false,12487.5,12487.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZbQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000594,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,1202adc3-db91-4357-8147-bad9eaa4f974,,,false,Order-0053A00000Eb144QAB-016,,2018-11-19,,O-0000000594,1000594,Shipped,,,,,false,,,,false,false,AlpinePartner,12487.5,,false,12487.5,12487.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZcQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000595,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,96d6373f-7ee3-4a85-be94-f3e64081e2fe,,,false,Order-0053A00000Eb144QAB-017,,2018-12-19,,O-0000000595,1000595,Shipped,,,,,false,,,,false,false,AlpinePartner,12987,,false,12987,12987,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZdQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000596,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,a6eeb3f6-69a2-4319-926b-c74b5bf92cf4,,,false,Order-0053A00000Eb144QAB-018,,2019-01-18,,O-0000000596,1000596,Shipped,,,,,false,,,,false,false,AlpinePartner,12987,,false,12987,12987,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZeQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000597,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,68f5589f-d025-4ecc-be8f-d0afcd268d9d,,,false,Order-0053A00000Eb144QAB-019,,2019-02-17,,O-0000000597,1000597,Shipped,,,,,false,,,,false,false,AlpinePartner,14485.5,,false,14485.5,14485.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZfQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000598,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,70de55f4-9cc9-476e-878d-6bb18478750b,,,false,Order-0053A00000Eb144QAB-020,,2019-03-19,,O-0000000598,1000598,Shipped,,,,,false,,,,false,false,AlpinePartner,14485.5,,false,14485.5,14485.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZgQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000599,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,55dddbc1-2caa-489d-af98-e517693ff23a,,,false,Order-0053A00000Eb144QAB-021,,2019-04-18,,O-0000000599,1000599,Shipped,,,,,false,,,,false,false,AlpinePartner,16483.5,,false,16483.5,16483.5,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZhQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000600,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,9c7087d1-96c7-46fb-9b50-a650afd58e7e,,,false,Order-0053A00000Eb144QAB-022,,2019-05-18,,O-0000000600,1000600,Shipped,,,,,false,,,,false,false,AlpinePartner,15984,,false,15984,15984,,,false
NTO Store - Ferry Plaza Market,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RZiQAM,false,,2020-04-14T14:25:48.000Z,,,O-0000000601,2020-04-14T14:25:48.000Z,0013A00001gycISQAY,,,,lwolanski@example.com,Lauren,Wolanski,,(415) 555-1212,,0033A00002XjFJXQA3,,USD,,24776390-39d2-4a90-be21-5adcfe8ec1e2,,,false,Order-0053A00000Eb144QAB-023,,2019-06-17,,O-0000000601,1000601,Shipped,,,,,false,,,,false,false,AlpinePartner,17482.5,,false,17482.5,17482.5,,,false
NTO Store - Presidio,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RVbQAM,false,,2020-04-17T20:32:38.000Z,,,O-0000000005,2020-04-17T20:32:38.000Z,0013A00001gycIOQAY,,,,olivia@nto.com,Olivia,Buyer,,(415)555-1212,,0033A00002XjFJPQA3,,USD,,e7a4418e-8679-41c8-8ecf-79c4d2573d7a,,,false,New Cart,,2018-01-12,,O-0000000005,1000005,Completed,,,,,false,,,LLI,false,false,AlpinePartner,1187.99,,false,1187.99,1187.99,,,false
NTO San Francisco,a7H3A00001p0Ma6UAE,2020-04-14T14:25:48.000Z,a7y3A0000008RVXQA2,false,,2020-04-28T15:35:45.000Z,,,O-0000000609,2020-04-28T15:35:45.000Z,0013A00001gycIMQAY,,,,obuyer@example.com,Olivia,Buyer,,8001119866,,0033A00002XjFJPQA3,,USD,,c3e48811-65b5-4ce5-aa24-00dc6d5fbf5a,,,false,New Cart,,2019-10-15,,O-0000000609,1000609,Shipped,,,,33,false,,,LLI,false,false,AlpinePartner,1592.8,,false,1592.8,1625.8,,,false
NTO San Francisco,a7H3A00001p0Ma6UAE,2020-05-07T18:40:33.000Z,a7y3A0000004KGzQAM,false,,2020-05-07T18:40:36.000Z,,,O-0000000613,2020-05-07T18:40:36.000Z,0013A00001gycIMQAY,,,,obuyer@example.com,Olivia,Buyer,,8001119866,,0033A00002XjFJPQA3,,USD,,b230af8c-20cd-492e-b429-8fddb8112882,,,false,New Cart,,2020-05-07,,O-0000000613,1000613,Order Submitted,,,,52,false,,,LLI,false,false,AlpinePartner,1467.05,,false,1467.05,1519.05,,,false
